Datetime,Month,Average Fish Weight (g),Survival Rate (%),Disease Occurrence (Cases),Temperature (°C),Dissolved Oxygen (mg/L),pH,Turbidity (NTU),Month_Num,month_x,Oxygenation Interventions,Corrective Interventions,Average Temperature (°C),High Temperature (°C),Low Temperature (°C),Precipitation (inches),month_y,day,hour,oxigeno_scaled,ph,turbidez,Oxygenation Automatic,Corrective Measures,Thermal Risk Index,Low Oxygen Alert,Health Status
2024-04-23 00:00:00,April,276.79,92.96,1,27.7,6.39,7.91,3.98,4,4,0,0,29.1,33.9,24.1,4.75,4,24,0,8.496314587,0.422340836,0.024322458,Yes,No,Normal,Safe,Stable
2024-04-23 01:00:00,April,276.79,92.96,1,27.7,6.39,7.91,3.98,4,4,0,0,29.1,33.9,24.1,4.75,4,24,1,8.263924618,0.322309183,0.10315361,No,No,Normal,Safe,Stable
2024-04-23 02:00:00,April,276.79,92.96,1,27.7,6.39,7.91,3.98,4,4,0,0,29.1,33.9,24.1,4.75,4,24,2,8.180650927,0.375674481,0.480684574,Yes,No,Normal,Safe,Stable
2024-04-23 03:00:00,April,276.79,92.96,1,27.7,6.39,7.91,3.98,4,4,0,0,29.1,33.9,24.1,4.75,4,24,3,8.45161327,0.231130567,0.988073348,No,No,Normal,Safe,Stable
2024-04-23 04:00:00,April,276.79,92.96,1,27.7,6.39,7.91,3.98,4,4,0,0,29.1,33.9,24.1,4.75,4,24,4,8.076772078,0.29042327,0.873248842,Yes,No,Normal,Safe,Stable
2024-04-23 05:00:00,April,276.79,92.96,1,27.7,6.39,7.91,3.98,4,4,0,0,29.1,33.9,24.1,4.75,4,24,5,8.510173385,0.369714757,0.003122068,No,No,Normal,Safe,Stable
2024-04-23 06:00:00,April,276.79,92.96,1,27.7,6.39,7.91,3.98,4,4,0,0,29.1,33.9,24.1,4.75,4,24.05263158,4.736842105,8.490408164,0.37126056,0.005461889,Yes,No,Normal,Safe,Stable
2024-04-23 07:00:00,April,276.79,92.96,1,27.7,6.39,7.91,3.98,4,4,0,1,29.1,33.9,24.1,4.75,4,24.10526316,4.473684211,8.470642943,0.372806364,0.00780171,No,No,Normal,Safe,Stable
2024-04-23 08:00:00,April,276.79,92.96,1,27.7,6.39,7.91,3.98,4,4,0,0,29.1,33.9,24.1,4.75,4,24.15789474,4.210526316,8.450877723,0.374352168,0.010141531,Yes,No,Normal,Safe,Stable
2024-04-23 09:00:00,April,276.79,92.96,1,27.7,6.39,7.91,3.98,4,4,0,0,29.1,33.9,24.1,4.75,4,24.21052632,3.947368421,8.431112502,0.375897972,0.012481353,No,No,Normal,Safe,Stable
2024-04-23 10:00:00,April,276.79,92.96,1,27.7,6.39,7.91,3.98,4,4,0,0,29.1,33.9,24.1,4.75,4,24.26315789,3.684210526,8.411347281,0.377443776,0.014821174,Yes,No,Normal,Safe,Stable
2024-04-23 11:00:00,April,276.79,92.96,1,27.7,6.39,7.91,3.98,4,4,1,0,29.1,33.9,24.1,4.75,4,24.31578947,3.421052632,8.39158206,0.37898958,0.017160995,No,No,Normal,Safe,Stable
2024-04-23 12:00:00,April,276.79,92.96,1,27.7,6.39,7.91,3.98,4,4,0,0,29.1,33.9,24.1,4.75,4,24.36842105,3.157894737,8.371816839,0.380535384,0.019500816,Yes,No,Normal,Safe,Stable
2024-04-23 13:00:00,April,276.79,92.96,1,27.7,6.39,7.91,3.98,4,4,0,0,29.1,33.9,24.1,4.75,4,24.42105263,2.894736842,8.352051618,0.382081188,0.021840637,No,No,Normal,Safe,Stable
2024-04-23 14:00:00,April,276.79,92.96,1,27.7,6.39,7.91,3.98,4,4,0,0,29.1,33.9,24.1,4.75,4,24.47368421,2.631578947,8.332286397,0.383626992,0.024180458,Yes,No,Normal,Safe,Stable
2024-04-23 15:00:00,April,276.79,92.96,1,27.7,6.39,7.91,3.98,4,4,0,0,29.1,33.9,24.1,4.75,4,24.52631579,2.368421053,8.312521176,0.385172796,0.026520279,No,No,Normal,Safe,Stable
2024-04-23 16:00:00,April,276.79,92.96,1,27.7,6.39,7.91,3.98,4,4,0,0,29.1,33.9,24.1,4.75,4,24.57894737,2.105263158,8.292755955,0.3867186,0.028860101,Yes,No,Normal,Safe,Stable
2024-04-23 17:00:00,April,276.79,92.96,1,27.7,6.39,7.91,3.98,4,4,1,0,29.1,33.9,24.1,4.75,4,24.63157895,1.842105263,8.272990734,0.388264404,0.031199922,No,No,Normal,Safe,Stable
2024-04-23 18:00:00,April,276.79,92.96,1,27.7,6.39,7.91,3.98,4,4,1,0,29.1,33.9,24.1,4.75,4,24.68421053,1.578947368,8.253225513,0.389810207,0.033539743,Yes,No,Normal,Safe,Stable
2024-04-23 19:00:00,April,276.79,92.96,1,27.7,6.39,7.91,3.98,4,4,0,0,29.1,33.9,24.1,4.75,4,24.73684211,1.315789474,8.233460292,0.391356011,0.035879564,No,No,Normal,Safe,Stable
2024-04-23 20:00:00,April,276.79,92.96,1,27.7,6.39,7.91,3.98,4,4,1,0,29.1,33.9,24.1,4.75,4,24.78947368,1.052631579,8.213695071,0.392901815,0.038219385,Yes,No,Normal,Safe,Stable
2024-04-23 21:00:00,April,276.79,92.96,1,27.7,6.39,7.91,3.98,4,4,1,0,29.1,33.9,24.1,4.75,4,24.84210526,0.789473684,8.193929851,0.394447619,0.040559206,No,No,Normal,Safe,Stable
2024-04-23 22:00:00,April,276.79,92.96,1,27.7,6.39,7.91,3.98,4,4,0,0,29.1,33.9,24.1,4.75,4,24.89473684,0.526315789,8.17416463,0.395993423,0.042899027,Yes,No,Normal,Safe,Stable
2024-04-23 23:00:00,April,276.79,92.96,1,27.7,6.39,7.91,3.98,4,4,0,0,29.1,33.9,24.1,4.75,4,24.94736842,0.263157895,8.154399409,0.397539227,0.045238848,No,No,Normal,Safe,Stable
2024-04-24 00:00:00,April,276.79,92.96,1,27.7,6.39,7.91,3.98,4,4,0,0,29.1,33.9,24.1,4.75,4,25,0,8.134634188,0.399085031,0.04757867,Yes,No,Normal,Safe,Stable
2024-04-24 01:00:00,April,276.79,92.96,1,27.7,6.39,7.91,3.98,4,4,0,0,29.1,33.9,24.1,4.75,4,25,1,8.303853392,0.310974316,0.135410156,No,No,Normal,Safe,Stable
2024-04-24 02:00:00,April,276.79,92.96,1,27.7,6.39,7.91,3.98,4,4,0,0,29.1,33.9,24.1,4.75,4,25,2,8.01768379,0.366038002,0.452875545,Yes,No,Normal,Safe,Stable
2024-04-24 03:00:00,April,276.79,92.96,1,27.7,6.39,7.91,3.98,4,4,0,0,29.1,33.9,24.1,4.75,4,25,3,8.216639311,0.266839774,0.863157867,No,No,Normal,Safe,Stable
2024-04-24 04:00:00,April,276.79,92.96,1,27.7,6.39,7.91,3.98,4,4,1,0,29.1,33.9,24.1,4.75,4,25,4,8.074495082,0.960808367,0.004589993,Yes,No,Normal,Safe,Stable
2024-04-24 05:00:00,April,276.79,92.96,1,27.7,6.39,7.91,3.98,4,4,0,0,29.1,33.9,24.1,4.75,4,25,5,7.828489042,0.415166195,0.0384194,No,No,Normal,Safe,Stable
2024-04-24 06:00:00,April,276.79,92.96,1,27.7,6.39,7.91,3.98,4,4,0,0,29.1,33.9,24.1,4.75,4,25.05263158,4.736842105,7.843117612,0.444838666,0.034947445,Yes,No,Normal,Safe,Stable
2024-04-24 07:00:00,April,276.79,92.96,1,27.7,6.39,7.91,3.98,4,4,0,0,29.1,33.9,24.1,4.75,4,25.10526316,4.473684211,7.857746182,0.474511136,0.03147549,No,No,Normal,Safe,Stable
2024-04-24 08:00:00,April,276.79,92.96,1,27.7,6.39,7.91,3.98,4,4,0,0,29.1,33.9,24.1,4.75,4,25.15789474,4.210526316,7.872374753,0.504183607,0.028003535,Yes,No,Normal,Safe,Stable
2024-04-24 09:00:00,April,276.79,92.96,1,27.7,6.39,7.91,3.98,4,4,0,0,29.1,33.9,24.1,4.75,4,25.21052632,3.947368421,7.887003323,0.533856078,0.024531579,No,No,Normal,Safe,Stable
2024-04-24 10:00:00,April,276.79,92.96,1,27.7,6.39,7.91,3.98,4,4,0,0,29.1,33.9,24.1,4.75,4,25.26315789,3.684210526,7.901631893,0.563528548,0.021059624,Yes,No,Normal,Safe,Stable
2024-04-24 11:00:00,April,276.79,92.96,1,27.7,6.39,7.91,3.98,4,4,0,0,29.1,33.9,24.1,4.75,4,25.31578947,3.421052632,7.916260463,0.593201019,0.017587669,No,No,Normal,Safe,Stable
2024-04-24 12:00:00,April,276.79,92.96,1,27.7,6.39,7.91,3.98,4,4,0,0,29.1,33.9,24.1,4.75,4,25.36842105,3.157894737,7.930889033,0.62287349,0.014115714,Yes,No,Normal,Safe,Stable
2024-04-24 13:00:00,April,276.79,92.96,1,27.7,6.39,7.91,3.98,4,4,0,0,29.1,33.9,24.1,4.75,4,25.42105263,2.894736842,7.945517603,0.65254596,0.010643759,No,No,Normal,Safe,Stable
2024-04-24 14:00:00,April,276.79,92.96,1,27.7,6.39,7.91,3.98,4,4,0,0,29.1,33.9,24.1,4.75,4,25.47368421,2.631578947,7.960146173,0.682218431,0.007171803,Yes,No,Normal,Safe,Stable
2024-04-24 15:00:00,April,276.79,92.96,1,27.7,6.39,7.91,3.98,4,4,1,0,29.1,33.9,24.1,4.75,4,25.52631579,2.368421053,7.974774744,0.711890901,0.003699848,No,No,Normal,Safe,Stable
2024-04-24 16:00:00,April,276.79,92.96,1,27.7,6.39,7.91,3.98,4,4,0,0,29.1,33.9,24.1,4.75,4,25.57894737,2.105263158,7.989403314,0.741563372,0.000227893,Yes,No,Normal,Safe,Stable
2024-04-24 17:00:00,April,276.79,92.96,1,27.7,6.39,7.91,3.98,4,4,0,0,29.1,33.9,24.1,4.75,4,25.63157895,1.842105263,8.004031884,0.771235843,-0.003244062,No,No,Normal,Safe,Stable
2024-04-24 18:00:00,April,276.79,92.96,1,27.7,6.39,7.91,3.98,4,4,0,0,29.1,33.9,24.1,4.75,4,25.68421053,1.578947368,8.018660454,0.800908313,-0.006716018,Yes,No,Normal,Safe,Stable
2024-04-24 19:00:00,April,276.79,92.96,1,27.7,6.39,7.91,3.98,4,4,1,0,29.1,33.9,24.1,4.75,4,25.73684211,1.315789474,8.033289024,0.830580784,-0.010187973,No,No,Normal,Safe,Stable
2024-04-24 20:00:00,April,276.79,92.96,1,27.7,6.39,7.91,3.98,4,4,0,0,29.1,33.9,24.1,4.75,4,25.78947368,1.052631579,8.047917594,0.860253255,-0.013659928,Yes,No,Normal,Safe,Stable
2024-04-24 21:00:00,April,276.79,92.96,1,27.7,6.39,7.91,3.98,4,4,0,0,29.1,33.9,24.1,4.75,4,25.84210526,0.789473684,8.062546165,0.889925725,-0.017131883,No,No,Normal,Safe,Stable
2024-04-24 22:00:00,April,276.79,92.96,1,27.7,6.39,7.91,3.98,4,4,0,0,29.1,33.9,24.1,4.75,4,25.89473684,0.526315789,8.077174735,0.919598196,-0.020603838,Yes,No,Normal,Safe,Stable
2024-04-24 23:00:00,April,276.79,92.96,1,27.7,6.39,7.91,3.98,4,4,0,0,29.1,33.9,24.1,4.75,4,25.94736842,0.263157895,8.091803305,0.949270666,-0.024075794,No,No,Normal,Safe,Stable
2024-04-25 00:00:00,April,276.79,92.96,1,27.7,6.39,7.91,3.98,4,4,0,0,29.1,33.9,24.1,4.75,4,26,0,8.106431875,0.978943137,-0.027547749,Yes,No,Normal,Safe,Stable
2024-04-25 01:00:00,April,276.79,92.96,1,27.7,6.39,7.91,3.98,4,4,0,0,29.1,33.9,24.1,4.75,4,26,1,8.001488596,0.370818539,0.147973703,No,No,Normal,Safe,Stable
2024-04-25 02:00:00,April,276.79,92.96,1,27.7,6.39,7.91,3.98,4,4,0,0,29.1,33.9,24.1,4.75,4,26,2,7.943200145,0.945469459,-0.001675455,Yes,No,Normal,Safe,Stable
2024-04-25 03:00:00,April,276.79,92.96,1,27.7,6.39,7.91,3.98,4,4,0,0,29.1,33.9,24.1,4.75,4,26,3,8.023816903,0.293748298,0.961918133,No,No,Normal,Safe,Stable
2024-04-25 04:00:00,April,276.79,92.96,1,27.7,6.39,7.91,3.98,4,4,1,0,29.1,33.9,24.1,4.75,4,26,4,8.076771963,0.207213163,0.964235758,Yes,No,Normal,Safe,Stable
2024-04-25 05:00:00,April,276.79,92.96,1,27.7,6.39,7.91,3.98,4,4,1,0,29.1,33.9,24.1,4.75,4,26,5,7.831213685,0.395047416,-0.003037519,No,No,Normal,Safe,Stable
2024-04-25 06:00:00,April,276.79,92.96,1,27.7,6.39,7.91,3.98,4,4,0,0,29.1,33.9,24.1,4.75,4,26.05263158,4.736842105,7.830249233,0.393524099,-0.002454579,Yes,No,Normal,Safe,Stable
2024-04-25 07:00:00,April,276.79,92.96,1,27.7,6.39,7.91,3.98,4,4,0,0,29.1,33.9,24.1,4.75,4,26.10526316,4.473684211,7.82928478,0.392000782,-0.00187164,No,No,Normal,Safe,Stable
2024-04-25 08:00:00,April,276.79,92.96,1,27.7,6.39,7.91,3.98,4,4,1,0,29.1,33.9,24.1,4.75,4,26.15789474,4.210526316,7.828320328,0.390477464,-0.0012887,Yes,No,Normal,Safe,Stable
2024-04-25 09:00:00,April,276.79,92.96,1,27.7,6.39,7.91,3.98,4,4,0,0,29.1,33.9,24.1,4.75,4,26.21052632,3.947368421,7.827355876,0.388954147,-0.000705761,No,No,Normal,Safe,Stable
2024-04-25 10:00:00,April,276.79,92.96,1,27.7,6.39,7.91,3.98,4,4,0,0,29.1,33.9,24.1,4.75,4,26.26315789,3.684210526,7.826391424,0.38743083,-0.000122821,Yes,No,Normal,Safe,Stable
2024-04-25 11:00:00,April,276.79,92.96,1,27.7,6.39,7.91,3.98,4,4,0,0,29.1,33.9,24.1,4.75,4,26.31578947,3.421052632,7.825426972,0.385907512,0.000460119,No,No,Normal,Safe,Stable
2024-04-25 12:00:00,April,276.79,92.96,1,27.7,6.39,7.91,3.98,4,4,0,0,29.1,33.9,24.1,4.75,4,26.36842105,3.157894737,7.82446252,0.384384195,0.001043058,Yes,No,Normal,Safe,Stable
2024-04-25 13:00:00,April,276.79,92.96,1,27.7,6.39,7.91,3.98,4,4,0,1,29.1,33.9,24.1,4.75,4,26.42105263,2.894736842,7.823498067,0.382860878,0.001625998,No,No,Normal,Safe,Stable
2024-04-25 14:00:00,April,276.79,92.96,1,27.7,6.39,7.91,3.98,4,4,1,0,29.1,33.9,24.1,4.75,4,26.47368421,2.631578947,7.822533615,0.38133756,0.002208938,Yes,No,Normal,Safe,Stable
2024-04-25 15:00:00,April,276.79,92.96,1,27.7,6.39,7.91,3.98,4,4,0,0,29.1,33.9,24.1,4.75,4,26.52631579,2.368421053,7.821569163,0.379814243,0.002791877,No,No,Normal,Safe,Stable
2024-04-25 16:00:00,April,276.79,92.96,1,27.7,6.39,7.91,3.98,4,4,0,0,29.1,33.9,24.1,4.75,4,26.57894737,2.105263158,7.820604711,0.378290925,0.003374817,Yes,No,Normal,Safe,Stable
2024-04-25 17:00:00,April,276.79,92.96,1,27.7,6.39,7.91,3.98,4,4,1,0,29.1,33.9,24.1,4.75,4,26.63157895,1.842105263,7.819640259,0.376767608,0.003957756,No,No,Normal,Safe,Stable
2024-04-25 18:00:00,April,276.79,92.96,1,27.7,6.39,7.91,3.98,4,4,0,0,29.1,33.9,24.1,4.75,4,26.68421053,1.578947368,7.818675806,0.375244291,0.004540696,Yes,No,Normal,Safe,Stable
2024-04-25 19:00:00,April,276.79,92.96,1,27.7,6.39,7.91,3.98,4,4,0,0,29.1,33.9,24.1,4.75,4,26.73684211,1.315789474,7.817711354,0.373720973,0.005123636,No,No,Normal,Safe,Stable
2024-04-25 20:00:00,April,276.79,92.96,1,27.7,6.39,7.91,3.98,4,4,0,0,29.1,33.9,24.1,4.75,4,26.78947368,1.052631579,7.816746902,0.372197656,0.005706575,Yes,No,Normal,Safe,Stable
2024-04-25 21:00:00,April,276.79,92.96,1,27.7,6.39,7.91,3.98,4,4,0,0,29.1,33.9,24.1,4.75,4,26.84210526,0.789473684,7.81578245,0.370674339,0.006289515,No,No,Normal,Safe,Stable
2024-04-25 22:00:00,April,276.79,92.96,1,27.7,6.39,7.91,3.98,4,4,0,0,29.1,33.9,24.1,4.75,4,26.89473684,0.526315789,7.814817998,0.369151021,0.006872455,Yes,No,Normal,Safe,Stable
2024-04-25 23:00:00,April,276.79,92.96,1,27.7,6.39,7.91,3.98,4,4,1,0,29.1,33.9,24.1,4.75,4,26.94736842,0.263157895,7.813853545,0.367627704,0.007455394,No,No,Normal,Safe,Stable
2024-04-26 00:00:00,April,276.79,92.96,1,27.7,6.39,7.91,3.98,4,4,0,0,29.1,33.9,24.1,4.75,4,27,0,7.812889093,0.366104386,0.008038334,Yes,No,Normal,Safe,Stable
2024-04-26 01:00:00,April,276.79,92.96,1,27.7,6.39,7.91,3.98,4,4,0,0,29.1,33.9,24.1,4.75,4,27,1,7.966664937,0.963867015,-0.030185988,No,No,Normal,Safe,Stable
2024-04-26 02:00:00,April,276.79,92.96,1,27.7,6.39,7.91,3.98,4,4,0,0,29.1,33.9,24.1,4.75,4,27,2,8.27848701,0.311261197,0.485677478,Yes,No,Normal,Safe,Stable
2024-04-26 03:00:00,April,276.79,92.96,1,27.7,6.39,7.91,3.98,4,4,0,0,29.1,33.9,24.1,4.75,4,27,3,8.276468472,0.327417437,0.811733913,No,No,Normal,Safe,Stable
2024-04-26 04:00:00,April,276.79,92.96,1,27.7,6.39,7.91,3.98,4,4,0,0,29.1,33.9,24.1,4.75,4,27,4,8.316619764,0.273848155,0.962341891,Yes,No,Normal,Safe,Stable
2024-04-26 05:00:00,April,276.79,92.96,1,27.7,6.39,7.91,3.98,4,4,0,0,29.1,33.9,24.1,4.75,4,27,5,7.833308999,0.393415513,0.050229093,No,No,Normal,Safe,Stable
2024-04-26 06:00:00,April,276.79,92.96,1,27.7,6.39,7.91,3.98,4,4,1,0,29.1,33.9,24.1,4.75,4,27.05263158,4.736842105,7.847356663,0.392984259,0.046405035,Yes,No,Normal,Safe,Stable
2024-04-26 07:00:00,April,276.79,92.96,1,27.7,6.39,7.91,3.98,4,4,0,0,29.1,33.9,24.1,4.75,4,27.10526316,4.473684211,7.861404328,0.392553004,0.042580977,No,No,Normal,Safe,Stable
2024-04-26 08:00:00,April,276.79,92.96,1,27.7,6.39,7.91,3.98,4,4,0,0,29.1,33.9,24.1,4.75,4,27.15789474,4.210526316,7.875451992,0.392121749,0.03875692,Yes,No,Normal,Safe,Stable
2024-04-26 09:00:00,April,276.79,92.96,1,27.7,6.39,7.91,3.98,4,4,0,0,29.1,33.9,24.1,4.75,4,27.21052632,3.947368421,7.889499656,0.391690494,0.034932862,No,No,Normal,Safe,Stable
2024-04-26 10:00:00,April,276.79,92.96,1,27.7,6.39,7.91,3.98,4,4,0,1,29.1,33.9,24.1,4.75,4,27.26315789,3.684210526,7.90354732,0.391259239,0.031108804,Yes,No,Normal,Safe,Stable
2024-04-26 11:00:00,April,276.79,92.96,1,27.7,6.39,7.91,3.98,4,4,0,0,29.1,33.9,24.1,4.75,4,27.31578947,3.421052632,7.917594985,0.390827985,0.027284746,No,No,Normal,Safe,Stable
2024-04-26 12:00:00,April,276.79,92.96,1,27.7,6.39,7.91,3.98,4,4,0,0,29.1,33.9,24.1,4.75,4,27.36842105,3.157894737,7.931642649,0.39039673,0.023460689,Yes,No,Normal,Safe,Stable
2024-04-26 13:00:00,April,276.79,92.96,1,27.7,6.39,7.91,3.98,4,4,0,0,29.1,33.9,24.1,4.75,4,27.42105263,2.894736842,7.945690313,0.389965475,0.019636631,No,No,Normal,Safe,Stable
2024-04-26 14:00:00,April,276.79,92.96,1,27.7,6.39,7.91,3.98,4,4,0,0,29.1,33.9,24.1,4.75,4,27.47368421,2.631578947,7.959737977,0.38953422,0.015812573,Yes,No,Normal,Safe,Stable
2024-04-26 15:00:00,April,276.79,92.96,1,27.7,6.39,7.91,3.98,4,4,0,0,29.1,33.9,24.1,4.75,4,27.52631579,2.368421053,7.973785642,0.389102966,0.011988516,No,No,Normal,Safe,Stable
2024-04-26 16:00:00,April,276.79,92.96,1,27.7,6.39,7.91,3.98,4,4,0,0,29.1,33.9,24.1,4.75,4,27.57894737,2.105263158,7.987833306,0.388671711,0.008164458,Yes,No,Normal,Safe,Stable
2024-04-26 17:00:00,April,276.79,92.96,1,27.7,6.39,7.91,3.98,4,4,1,0,29.1,33.9,24.1,4.75,4,27.63157895,1.842105263,8.00188097,0.388240456,0.0043404,No,No,Normal,Safe,Stable
2024-04-26 18:00:00,April,276.79,92.96,1,27.7,6.39,7.91,3.98,4,4,0,0,29.1,33.9,24.1,4.75,4,27.68421053,1.578947368,8.015928634,0.387809201,0.000516343,Yes,No,Normal,Safe,Stable
2024-04-26 19:00:00,April,276.79,92.96,1,27.7,6.39,7.91,3.98,4,4,0,0,29.1,33.9,24.1,4.75,4,27.73684211,1.315789474,8.029976299,0.387377946,-0.003307715,No,No,Normal,Safe,Stable
2024-04-26 20:00:00,April,276.79,92.96,1,27.7,6.39,7.91,3.98,4,4,0,0,29.1,33.9,24.1,4.75,4,27.78947368,1.052631579,8.044023963,0.386946692,-0.007131773,Yes,No,Normal,Safe,Stable
2024-04-26 21:00:00,April,276.79,92.96,1,27.7,6.39,7.91,3.98,4,4,0,0,29.1,33.9,24.1,4.75,4,27.84210526,0.789473684,8.058071627,0.386515437,-0.01095583,No,No,Normal,Safe,Stable
2024-04-26 22:00:00,April,276.79,92.96,1,27.7,6.39,7.91,3.98,4,4,0,0,29.1,33.9,24.1,4.75,4,27.89473684,0.526315789,8.072119291,0.386084182,-0.014779888,Yes,No,Normal,Safe,Stable
2024-04-26 23:00:00,April,276.79,92.96,1,27.7,6.39,7.91,3.98,4,4,0,0,29.1,33.9,24.1,4.75,4,27.94736842,0.263157895,8.086166956,0.385652927,-0.018603946,No,No,Normal,Safe,Stable
2024-04-27 00:00:00,April,276.79,92.96,1,27.7,6.39,7.91,3.98,4,4,0,0,29.1,33.9,24.1,4.75,4,28,0,8.10021462,0.385221673,-0.022428003,Yes,No,Normal,Safe,Stable
2024-04-27 01:00:00,April,276.79,92.96,1,27.7,6.39,7.91,3.98,4,4,0,0,29.1,33.9,24.1,4.75,4,28,1,7.955756015,0.363156859,0.452186312,No,No,Normal,Safe,Stable
2024-04-27 02:00:00,April,276.79,92.96,1,27.7,6.39,7.91,3.98,4,4,0,0,29.1,33.9,24.1,4.75,4,28,2,8.064306067,0.979332952,0.009904566,Yes,No,Normal,Safe,Stable
2024-04-27 03:00:00,April,276.79,92.96,1,27.7,6.39,7.91,3.98,4,4,0,0,29.1,33.9,24.1,4.75,4,28,3,8.491848201,0.166993706,0.89159928,No,No,Normal,Safe,Stable
2024-04-27 04:00:00,April,276.79,92.96,1,27.7,6.39,7.91,3.98,4,4,0,0,29.1,33.9,24.1,4.75,4,28,4,7.83581693,0.952380377,-0.004059684,Yes,No,Normal,Safe,Stable
2024-04-27 05:00:00,April,276.79,92.96,1,27.7,6.39,7.91,3.98,4,4,0,0,29.1,33.9,24.1,4.75,4,28,5,8.227560537,0.402992265,0.040809056,No,No,Normal,Safe,Stable
2024-04-27 06:00:00,April,276.57,92.95955224,1,27.68358209,6.394328358,7.909701493,3.968208955,4.014925373,4.014925373,0,0,29.1,33.9,24.1,4.768059701,4.014925373,27.59701493,4.925373134,8.225007573,0.403181116,0.040027388,Yes,No,Normal,Safe,Stable
2024-04-27 07:00:00,April,276.35,92.95910448,1,27.66716418,6.398656716,7.909402985,3.95641791,4.029850746,4.029850746,0,1,29.1,33.9,24.1,4.786119403,4.029850746,27.19402985,4.850746269,8.222454608,0.403369968,0.039245721,No,No,Normal,Safe,Stable
2024-04-27 08:00:00,April,276.13,92.95865672,1,27.65074627,6.402985075,7.909104478,3.944626866,4.044776119,4.044776119,0,0,29.1,33.9,24.1,4.804179104,4.044776119,26.79104478,4.776119403,8.219901643,0.403558819,0.038464054,Yes,No,Normal,Safe,Stable
2024-04-27 09:00:00,April,275.91,92.95820896,1,27.63432836,6.407313433,7.90880597,3.932835821,4.059701493,4.059701493,0,0,29.1,33.9,24.1,4.822238806,4.059701493,26.3880597,4.701492537,8.217348678,0.40374767,0.037682386,No,No,Normal,Safe,Stable
2024-04-27 10:00:00,April,275.69,92.95776119,1,27.61791045,6.411641791,7.908507463,3.921044776,4.074626866,4.074626866,0,0,29.1,33.9,24.1,4.840298507,4.074626866,25.98507463,4.626865672,8.214795714,0.403936521,0.036900719,Yes,No,Normal,Safe,Stable
2024-04-27 11:00:00,April,275.47,92.95731343,1,27.60149254,6.415970149,7.908208955,3.909253731,4.089552239,4.089552239,0,0,29.1,33.9,24.1,4.858358209,4.089552239,25.58208955,4.552238806,8.212242749,0.404125373,0.036119052,No,No,Normal,Safe,Stable
2024-04-27 12:00:00,April,275.25,92.95686567,1,27.58507463,6.420298507,7.907910448,3.897462687,4.104477612,4.104477612,1,1,29.1,33.9,24.1,4.87641791,4.104477612,25.17910448,4.47761194,8.209689784,0.404314224,0.035337384,Yes,No,Normal,Safe,Stable
2024-04-27 13:00:00,April,275.03,92.95641791,1,27.56865672,6.424626866,7.90761194,3.885671642,4.119402985,4.119402985,0,0,29.1,33.9,24.1,4.894477612,4.119402985,24.7761194,4.402985075,8.207136819,0.404503075,0.034555717,No,No,Normal,Safe,Stable
2024-04-27 14:00:00,April,274.81,92.95597015,1,27.55223881,6.428955224,7.907313433,3.873880597,4.134328358,4.134328358,1,0,29.1,33.9,24.1,4.912537313,4.134328358,24.37313433,4.328358209,8.204583855,0.404691926,0.03377405,Yes,No,Normal,Safe,Stable
2024-04-27 15:00:00,April,274.59,92.95552239,1,27.5358209,6.433283582,7.907014925,3.862089552,4.149253731,4.149253731,0,0,29.1,33.9,24.1,4.930597015,4.149253731,23.97014925,4.253731343,8.20203089,0.404880778,0.032992382,No,No,Normal,Safe,Stable
2024-04-27 16:00:00,April,274.37,92.95507463,1,27.51940299,6.43761194,7.906716418,3.850298507,4.164179104,4.164179104,0,0,29.1,33.9,24.1,4.948656716,4.164179104,23.56716418,4.179104478,8.199477925,0.405069629,0.032210715,Yes,No,Normal,Safe,Stable
2024-04-27 17:00:00,April,274.15,92.95462687,1,27.50298507,6.441940299,7.90641791,3.838507463,4.179104478,4.179104478,0,0,29.1,33.9,24.1,4.966716418,4.179104478,23.1641791,4.104477612,8.196924961,0.40525848,0.031429048,No,No,Normal,Safe,Stable
2024-04-27 18:00:00,April,273.93,92.9541791,1,27.48656716,6.446268657,7.906119403,3.826716418,4.194029851,4.194029851,0,0,29.1,33.9,24.1,4.984776119,4.194029851,22.76119403,4.029850746,8.194371996,0.405447331,0.03064738,Yes,No,Normal,Safe,Stable
2024-04-27 19:00:00,April,273.71,92.95373134,1,27.47014925,6.450597015,7.905820896,3.814925373,4.208955224,4.208955224,0,0,29.1,33.9,24.1,5.002835821,4.208955224,22.35820896,3.955223881,8.191819031,0.405636183,0.029865713,No,No,Normal,Safe,Stable
2024-04-27 20:00:00,April,273.49,92.95328358,1,27.45373134,6.454925373,7.905522388,3.803134328,4.223880597,4.223880597,1,0,29.1,33.9,24.1,5.020895522,4.223880597,21.95522388,3.880597015,8.189266066,0.405825034,0.029084046,Yes,No,Normal,Safe,Stable
2024-04-27 21:00:00,April,273.27,92.95283582,1,27.43731343,6.459253731,7.905223881,3.791343284,4.23880597,4.23880597,1,0,29.1,33.9,24.1,5.038955224,4.23880597,21.55223881,3.805970149,8.186713102,0.406013885,0.028302378,No,No,Normal,Safe,Stable
2024-04-27 22:00:00,April,273.05,92.95238806,1,27.42089552,6.46358209,7.904925373,3.779552239,4.253731343,4.253731343,0,0,29.1,33.9,24.1,5.057014925,4.253731343,21.14925373,3.731343284,8.184160137,0.406202736,0.027520711,Yes,No,Normal,Safe,Stable
